epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
371,4653.49,1.11219,1.63104,1.5429,0.37306,0.42547,0.3684,0.17553,1.96866,2.58963,2.60411,0.0081685,0.0081685,0.0081685
372,4665.89,1.11675,1.63816,1.55295,0.46144,0.39022,0.36492,0.16753,2.02437,2.61423,2.67642,0.00816355,0.00816355,0.00816355
373,4678.26,1.12701,1.65201,1.55834,0.43925,0.37859,0.34478,0.16272,2.06918,2.57333,2.75134,0.0081586,0.0081586,0.0081586
374,4690.78,1.12314,1.63595,1.54064,0.41666,0.34758,0.33454,0.15468,2.03972,2.55972,2.72608,0.00815365,0.00815365,0.00815365
375,4703.45,1.10522,1.61797,1.53675,0.55526,0.29268,0.33755,0.16559,2.00154,2.51527,2.66999,0.0081487,0.0081487,0.0081487
376,4715.81,1.13947,1.65961,1.56134,0.49043,0.32141,0.34093,0.16059,2.01696,2.5274,2.65807,0.00814375,0.00814375,0.00814375
377,4728.29,1.11276,1.63791,1.54123,0.54479,0.3121,0.35486,0.17154,2.00681,2.54671,2.66065,0.0081388,0.0081388,0.0081388
378,4740.61,1.10898,1.59806,1.53425,0.58468,0.30426,0.35646,0.17828,2.00858,2.58281,2.67731,0.00813385,0.00813385,0.00813385
379,4753.19,1.12721,1.62659,1.55191,0.47794,0.35123,0.34815,0.17598,2.03055,2.53453,2.67586,0.0081289,0.0081289,0.0081289
380,4765.91,1.09148,1.59904,1.53066,0.43182,0.39044,0.35595,0.17698,2.06844,2.57575,2.76526,0.00812395,0.00812395,0.00812395
381,4778.6,1.14058,1.68268,1.57932,0.51815,0.33973,0.35341,0.18182,2.07795,2.4542,2.78698,0.008119,0.008119,0.008119
382,4791.17,1.1164,1.59734,1.53596,0.39615,0.36926,0.35072,0.18051,1.95264,2.62452,2.64062,0.00811405,0.00811405,0.00811405
383,4803.61,1.09232,1.58757,1.5232,0.62839,0.32355,0.38942,0.19717,1.95177,2.50595,2.64147,0.0081091,0.0081091,0.0081091
384,4816.03,1.10485,1.56285,1.52667,0.52439,0.38652,0.40252,0.20457,2.02256,2.46862,2.7097,0.00810415,0.00810415,0.00810415
385,4828.61,1.1104,1.55394,1.51154,0.41314,0.38285,0.37358,0.19755,2.03765,2.55273,2.75535,0.0080992,0.0080992,0.0080992
386,4841.11,1.10458,1.59068,1.53305,0.61984,0.2966,0.38462,0.1991,2.01241,2.54361,2.68653,0.00809425,0.00809425,0.00809425
387,4853.53,1.09064,1.55125,1.50554,0.52475,0.39419,0.39984,0.19544,1.99397,2.45196,2.65811,0.0080893,0.0080893,0.0080893
388,4865.96,1.08023,1.56784,1.50043,0.55028,0.39035,0.38432,0.18967,2.07068,2.53208,2.71053,0.00808435,0.00808435,0.00808435
389,4878.38,1.09312,1.55297,1.51838,0.55549,0.3629,0.37837,0.19239,2.05261,2.48048,2.66128,0.0080794,0.0080794,0.0080794
390,4890.69,1.09694,1.5785,1.51622,0.5476,0.40194,0.38958,0.19867,2.01762,2.45642,2.64613,0.00807445,0.00807445,0.00807445
391,4903.36,1.09127,1.56569,1.5276,0.41221,0.37508,0.36396,0.18994,1.98236,2.51069,2.61213,0.0080695,0.0080695,0.0080695
392,4915.79,1.10276,1.53083,1.51889,0.41816,0.3985,0.35944,0.18105,2.05619,2.49938,2.69599,0.00806455,0.00806455,0.00806455
393,4928.24,1.10037,1.56819,1.51612,0.47871,0.34713,0.36927,0.1831,2.04363,2.59837,2.6546,0.0080596,0.0080596,0.0080596
394,4940.78,1.05985,1.49409,1.49232,0.46309,0.3549,0.36476,0.18252,2.06351,2.64308,2.69522,0.00805465,0.00805465,0.00805465
395,4953.17,1.10486,1.54906,1.52478,0.51869,0.33501,0.35474,0.18874,2.11273,2.57714,2.77352,0.0080497,0.0080497,0.0080497
396,4965.72,1.105,1.55964,1.52958,0.51294,0.32733,0.36022,0.19484,2.04769,2.634,2.68103,0.00804475,0.00804475,0.00804475
397,4978.1,1.08998,1.54974,1.51781,0.48613,0.34689,0.36068,0.19861,1.99955,2.53952,2.64752,0.0080398,0.0080398,0.0080398
398,4990.62,1.07583,1.51745,1.50868,0.51035,0.34914,0.36614,0.1817,2.04688,2.55415,2.70777,0.00803485,0.00803485,0.00803485
399,5003.42,1.09541,1.52956,1.5264,0.52655,0.33696,0.35947,0.17976,2.06135,2.55758,2.70312,0.0080299,0.0080299,0.0080299
400,5016,1.09571,1.53225,1.50984,0.51536,0.33509,0.36256,0.18429,2.07704,2.50221,2.71965,0.00802495,0.00802495,0.00802495
401,5028.41,1.09045,1.53649,1.51444,0.46939,0.35105,0.3437,0.17977,2.08437,2.47344,2.73736,0.00802,0.00802,0.00802
402,5040.91,1.08685,1.557,1.50904,0.44634,0.34713,0.35874,0.1819,2.01419,2.59519,2.67938,0.00801505,0.00801505,0.00801505
403,5053.45,1.07792,1.52542,1.50389,0.49114,0.43611,0.37783,0.19259,2.02032,2.62823,2.6771,0.0080101,0.0080101,0.0080101
404,5065.85,1.07327,1.5445,1.50752,0.45279,0.44481,0.40342,0.18423,2.00766,2.63171,2.66096,0.00800515,0.00800515,0.00800515
405,5078.52,1.07909,1.50395,1.50574,0.56795,0.36886,0.3988,0.18419,2.08811,2.52943,2.76588,0.0080002,0.0080002,0.0080002
406,5090.97,1.07775,1.53937,1.51019,0.49237,0.34339,0.36362,0.18536,2.07556,2.56987,2.75217,0.00799525,0.00799525,0.00799525
407,5103.51,1.09275,1.52331,1.50984,0.44006,0.43181,0.3845,0.19015,2.08124,2.4633,2.75582,0.0079903,0.0079903,0.0079903
408,5115.95,1.07976,1.50124,1.5,0.58443,0.35054,0.38895,0.19492,2.09068,2.44823,2.77815,0.00798535,0.00798535,0.00798535
409,5128.43,1.05531,1.50481,1.48716,0.59415,0.32799,0.37213,0.18514,2.08546,2.536,2.79037,0.0079804,0.0079804,0.0079804
410,5141.03,1.05032,1.47192,1.47161,0.53689,0.33937,0.37203,0.18863,2.07078,2.53025,2.74703,0.00797545,0.00797545,0.00797545
411,5153.59,1.06007,1.46876,1.47736,0.45566,0.41236,0.38662,0.19591,2.00676,2.52381,2.64371,0.0079705,0.0079705,0.0079705
412,5166.13,1.06608,1.46688,1.49191,0.47384,0.41834,0.40778,0.20818,2.0479,2.4637,2.67166,0.00796555,0.00796555,0.00796555
413,5178.66,1.07306,1.50371,1.49656,0.48905,0.43504,0.41958,0.20335,2.02658,2.52918,2.67067,0.0079606,0.0079606,0.0079606
414,5191.13,1.05668,1.46989,1.48699,0.65608,0.34757,0.41423,0.201,2.0632,2.52613,2.7147,0.00795565,0.00795565,0.00795565
415,5203.71,1.07146,1.48596,1.49206,0.51005,0.4014,0.40902,0.20353,2.00785,2.4625,2.63959,0.0079507,0.0079507,0.0079507
416,5216.17,1.03022,1.44451,1.45441,0.45791,0.394,0.37369,0.1907,2.00449,2.57505,2.62989,0.00794575,0.00794575,0.00794575
417,5228.47,1.04353,1.44966,1.46649,0.43553,0.3744,0.37402,0.18073,2.00151,2.58827,2.67178,0.0079408,0.0079408,0.0079408
418,5241.03,1.04851,1.46044,1.47479,0.4659,0.38242,0.38106,0.18099,2.02735,2.56638,2.70103,0.00793585,0.00793585,0.00793585
419,5253.49,1.03112,1.43953,1.45939,0.53971,0.34722,0.38341,0.18134,2.06309,2.53371,2.68242,0.0079309,0.0079309,0.0079309
420,5266.02,1.04219,1.44849,1.47824,0.53923,0.37742,0.37874,0.18336,2.07714,2.56311,2.69501,0.00792595,0.00792595,0.00792595
421,5278.56,1.02434,1.45958,1.44778,0.50574,0.38634,0.3838,0.18898,2.04914,2.52654,2.66245,0.007921,0.007921,0.007921
422,5291,1.06213,1.47355,1.48737,0.41548,0.4137,0.39238,0.19195,2.06515,2.57994,2.71269,0.00791605,0.00791605,0.00791605
423,5303.59,1.03561,1.46157,1.47433,0.59954,0.34704,0.40229,0.20163,1.9819,2.61374,2.63961,0.0079111,0.0079111,0.0079111
424,5315.98,1.05687,1.49471,1.49818,0.58176,0.31413,0.3805,0.19077,1.91852,2.62184,2.547,0.00790615,0.00790615,0.00790615
425,5328.5,1.04798,1.45624,1.49208,0.44315,0.43103,0.40652,0.19224,1.95001,2.56961,2.57454,0.0079012,0.0079012,0.0079012
426,5340.84,1.04996,1.42081,1.48033,0.67421,0.32779,0.40219,0.18898,1.94888,2.59544,2.61322,0.00789625,0.00789625,0.00789625
427,5353.4,1.05598,1.41543,1.46432,0.54376,0.40194,0.40361,0.18842,1.98553,2.54162,2.62028,0.0078913,0.0078913,0.0078913
428,5365.83,1.04671,1.43962,1.48366,0.67156,0.35141,0.40208,0.19665,2.00572,2.49659,2.61494,0.00788635,0.00788635,0.00788635
429,5378.28,1.03835,1.40254,1.46285,0.65874,0.35914,0.41995,0.20749,2.04158,2.59692,2.64827,0.0078814,0.0078814,0.0078814
430,5390.68,1.04566,1.43106,1.4584,0.63233,0.34252,0.41389,0.20654,2.05139,2.71627,2.66272,0.00787645,0.00787645,0.00787645
431,5403.15,1.03906,1.43385,1.46108,0.70967,0.32013,0.39836,0.19939,2.05716,2.67373,2.6799,0.0078715,0.0078715,0.0078715
432,5415.58,1.01544,1.40259,1.4472,0.53545,0.35497,0.39615,0.19398,2.04621,2.65169,2.66506,0.00786655,0.00786655,0.00786655
433,5427.93,1.02021,1.44259,1.4692,0.56931,0.335,0.38552,0.1899,2.00157,2.63174,2.63491,0.0078616,0.0078616,0.0078616
434,5440.45,1.03607,1.42071,1.48052,0.70724,0.30341,0.39088,0.19774,1.98191,2.66112,2.62324,0.00785665,0.00785665,0.00785665
435,5453.02,1.05408,1.47702,1.48444,0.59984,0.37307,0.40498,0.20149,2.01882,2.58046,2.68529,0.0078517,0.0078517,0.0078517
436,5465.34,1.01357,1.39601,1.45077,0.47235,0.44499,0.40669,0.21326,2.02935,2.55548,2.69705,0.00784675,0.00784675,0.00784675
437,5477.72,1.02096,1.41124,1.45133,0.54079,0.39026,0.39631,0.21038,2.07373,2.55365,2.78413,0.0078418,0.0078418,0.0078418
438,5490.17,1.03043,1.38655,1.45994,0.53692,0.36034,0.39609,0.21347,2.02172,2.64082,2.672,0.00783685,0.00783685,0.00783685
439,5502.6,1.00747,1.39119,1.43888,0.44108,0.40804,0.3886,0.20408,2.05712,2.66372,2.71788,0.0078319,0.0078319,0.0078319
440,5515.05,1.03401,1.45805,1.47198,0.47165,0.42119,0.39159,0.20791,2.00395,2.64076,2.67408,0.00782695,0.00782695,0.00782695
441,5527.51,1.03036,1.39123,1.4564,0.5544,0.39017,0.39816,0.19904,1.98571,2.60349,2.65423,0.007822,0.007822,0.007822
442,5539.95,1.00143,1.311,1.41913,0.5859,0.39017,0.39605,0.20037,2.00258,2.67318,2.67322,0.00781705,0.00781705,0.00781705
443,5552.47,1.00076,1.36201,1.43365,0.48813,0.38589,0.38203,0.19553,2.00877,2.62676,2.68307,0.0078121,0.0078121,0.0078121
444,5564.79,1.01048,1.37829,1.43672,0.48317,0.38032,0.3896,0.19104,2.01011,2.58305,2.69838,0.00780715,0.00780715,0.00780715
445,5577.24,1.01511,1.39435,1.44683,0.54628,0.37057,0.37989,0.18516,2.08177,2.53898,2.77357,0.0078022,0.0078022,0.0078022
446,5589.76,1.04203,1.41687,1.47215,0.47083,0.36922,0.37203,0.18825,2.05875,2.62182,2.75004,0.00779725,0.00779725,0.00779725
447,5602.14,1.02222,1.40481,1.45469,0.62851,0.30836,0.37863,0.19198,2.01165,2.65128,2.69973,0.0077923,0.0077923,0.0077923
448,5614.71,1.01953,1.37922,1.44903,0.6679,0.31491,0.38901,0.1975,2.02952,2.69045,2.72202,0.00778735,0.00778735,0.00778735
449,5627.29,1.02733,1.37752,1.44254,0.52144,0.36263,0.39084,0.20148,2.06869,2.60946,2.74442,0.0077824,0.0077824,0.0077824
450,5639.81,1.00117,1.3251,1.42118,0.56504,0.37814,0.38574,0.18748,2.09443,2.60796,2.76504,0.00777745,0.00777745,0.00777745
451,5652.33,1.01154,1.37526,1.44128,0.67779,0.34339,0.38155,0.19599,2.08624,2.69566,2.77069,0.0077725,0.0077725,0.0077725
452,5664.76,0.99685,1.35449,1.4342,0.54222,0.35889,0.38224,0.19634,2.07526,2.66708,2.73478,0.00776755,0.00776755,0.00776755
453,5677.13,1.001,1.34893,1.4341,0.49837,0.36272,0.36837,0.19734,2.05481,2.65201,2.67593,0.0077626,0.0077626,0.0077626
454,5689.78,0.99627,1.30903,1.42724,0.64596,0.33057,0.37652,0.19078,2.09319,2.63906,2.72992,0.00775765,0.00775765,0.00775765
455,5702.3,0.99203,1.38293,1.43687,0.61717,0.40039,0.4128,0.19596,2.05545,2.61928,2.63649,0.0077527,0.0077527,0.0077527
456,5714.71,0.99183,1.3628,1.41855,0.64247,0.38999,0.41576,0.20812,2.04408,2.63641,2.63537,0.00774775,0.00774775,0.00774775
457,5727.28,0.97935,1.36925,1.42421,0.66362,0.3899,0.41028,0.20162,2.08634,2.60449,2.72308,0.0077428,0.0077428,0.0077428
458,5739.68,1.00308,1.3667,1.42332,0.64355,0.35862,0.401,0.20044,2.06284,2.54004,2.72979,0.00773785,0.00773785,0.00773785
459,5752.34,0.99419,1.33463,1.4173,0.65075,0.35096,0.39879,0.1957,2.06194,2.55225,2.75069,0.0077329,0.0077329,0.0077329
460,5764.88,1.01421,1.35683,1.43684,0.5741,0.36047,0.38808,0.19694,2.04472,2.59036,2.72333,0.00772795,0.00772795,0.00772795
461,5777.25,0.99564,1.34592,1.42609,0.57087,0.35889,0.39365,0.19955,2.05653,2.52722,2.75659,0.007723,0.007723,0.007723
462,5789.64,1.01458,1.33652,1.43583,0.52202,0.37066,0.39115,0.19933,2.0122,2.48786,2.71266,0.00771805,0.00771805,0.00771805
463,5802.25,0.99232,1.30904,1.41984,0.50203,0.40185,0.39507,0.20281,2.00752,2.42354,2.73063,0.0077131,0.0077131,0.0077131
464,5814.49,0.9855,1.30724,1.40666,0.53855,0.40373,0.39415,0.19676,2.01249,2.48359,2.72702,0.00770815,0.00770815,0.00770815
465,5826.95,0.97982,1.30351,1.4259,0.64151,0.35153,0.3983,0.19429,1.99839,2.52849,2.69627,0.0077032,0.0077032,0.0077032
466,5839.48,0.99876,1.31508,1.42108,0.71704,0.32947,0.38996,0.20196,1.95361,2.55474,2.64531,0.00769825,0.00769825,0.00769825
467,5851.92,1.00412,1.30788,1.42697,0.67413,0.36105,0.3943,0.20687,1.96392,2.51566,2.67401,0.0076933,0.0076933,0.0076933
468,5864.38,1.00816,1.33926,1.42857,0.71996,0.34731,0.39565,0.2091,1.98246,2.46464,2.7037,0.00768835,0.00768835,0.00768835
469,5876.94,1.01291,1.36396,1.44458,0.61693,0.36192,0.38416,0.19675,2.02084,2.51267,2.7145,0.0076834,0.0076834,0.0076834
470,5889.29,0.99143,1.34075,1.41524,0.63688,0.36299,0.39794,0.19777,2.04282,2.55404,2.72664,0.00767845,0.00767845,0.00767845
471,5901.83,0.98635,1.29789,1.40783,0.61463,0.33527,0.39425,0.19477,2.04284,2.54545,2.77032,0.0076735,0.0076735,0.0076735
472,5914.46,0.96978,1.30343,1.40097,0.72805,0.3433,0.41683,0.20056,2.01669,2.52844,2.7749,0.00766855,0.00766855,0.00766855
473,5926.75,0.96543,1.25026,1.38485,0.67297,0.36199,0.42052,0.20023,1.99399,2.51823,2.75689,0.0076636,0.0076636,0.0076636
474,5939.21,0.99688,1.28179,1.42162,0.64383,0.36281,0.41056,0.19165,2.04182,2.59202,2.79593,0.00765865,0.00765865,0.00765865
475,5951.56,0.96675,1.26445,1.40013,0.70627,0.34234,0.4122,0.19984,2.00028,2.61515,2.73054,0.0076537,0.0076537,0.0076537
476,5963.89,0.9855,1.30209,1.40396,0.66385,0.35506,0.41499,0.19865,1.98367,2.6325,2.69181,0.00764875,0.00764875,0.00764875
477,5976.38,0.97219,1.26261,1.392,0.65512,0.35114,0.40174,0.19724,2.02568,2.64971,2.72831,0.0076438,0.0076438,0.0076438
478,5988.78,0.99052,1.29118,1.41195,0.56129,0.38139,0.4025,0.19674,2.07762,2.63449,2.81182,0.00763885,0.00763885,0.00763885
479,6001.15,0.97203,1.29431,1.39427,0.56682,0.37369,0.39124,0.19264,2.08528,2.58641,2.82681,0.0076339,0.0076339,0.0076339
480,6013.46,0.97843,1.30429,1.41763,0.56593,0.38251,0.41506,0.19323,2.08593,2.5543,2.83879,0.00762895,0.00762895,0.00762895
481,6025.96,0.97807,1.28026,1.3934,0.56853,0.3785,0.41134,0.18958,2.09026,2.58948,2.85387,0.007624,0.007624,0.007624
482,6038.34,0.97576,1.30161,1.41213,0.63567,0.35873,0.40156,0.20016,2.12175,2.61446,2.9044,0.00761905,0.00761905,0.00761905
483,6050.86,0.97738,1.3056,1.39909,0.66633,0.3562,0.40943,0.20496,2.15591,2.55356,2.92605,0.0076141,0.0076141,0.0076141
484,6063.27,0.97575,1.29628,1.39524,0.52121,0.38634,0.39704,0.19962,2.18219,2.57244,2.95223,0.00760915,0.00760915,0.00760915
485,6075.69,0.97854,1.28953,1.39172,0.60553,0.34749,0.38944,0.20529,2.17275,2.6238,2.97478,0.0076042,0.0076042,0.0076042
486,6088.14,0.98103,1.26066,1.40848,0.50993,0.39391,0.39267,0.20777,2.16288,2.66497,2.95007,0.00759925,0.00759925,0.00759925
487,6100.58,0.95747,1.31413,1.3999,0.5309,0.40559,0.40407,0.21092,2.14987,2.6274,2.9238,0.0075943,0.0075943,0.0075943
488,6112.96,0.96673,1.27373,1.39511,0.55073,0.40167,0.40231,0.21432,2.1153,2.60256,2.87589,0.00758935,0.00758935,0.00758935
489,6125.31,0.97295,1.28443,1.39976,0.5339,0.41566,0.41078,0.22081,2.08684,2.55795,2.83849,0.0075844,0.0075844,0.0075844
490,6137.77,0.97821,1.25705,1.39125,0.5972,0.36756,0.39661,0.21021,2.11862,2.51253,2.86195,0.00757945,0.00757945,0.00757945
491,6150.12,0.9825,1.27669,1.39945,0.59289,0.38216,0.39595,0.20829,2.11533,2.44735,2.83918,0.0075745,0.0075745,0.0075745
492,6162.48,0.95386,1.26992,1.3807,0.69853,0.35828,0.39819,0.21177,2.11797,2.4175,2.8611,0.00756955,0.00756955,0.00756955
493,6174.73,0.97183,1.2509,1.39865,0.59448,0.36939,0.40208,0.21494,2.09229,2.46032,2.83233,0.0075646,0.0075646,0.0075646
494,6187.1,0.98729,1.23899,1.40616,0.54685,0.39294,0.39375,0.21059,2.14476,2.51665,2.85293,0.00755965,0.00755965,0.00755965
495,6199.45,0.97284,1.2537,1.40204,0.57358,0.34731,0.39378,0.20856,2.1101,2.58701,2.8104,0.0075547,0.0075547,0.0075547
496,6211.88,0.97485,1.26165,1.39183,0.58076,0.35226,0.39165,0.21013,2.10979,2.54633,2.80254,0.00754975,0.00754975,0.00754975
497,6224.33,0.97564,1.28896,1.39871,0.50413,0.39793,0.39339,0.20406,2.10078,2.49928,2.80713,0.0075448,0.0075448,0.0075448
498,6236.8,0.95848,1.30078,1.38869,0.5308,0.3744,0.38219,0.20133,2.06605,2.41708,2.75814,0.00753985,0.00753985,0.00753985
499,6249.4,0.92742,1.23217,1.36486,0.55759,0.35871,0.3818,0.20536,2.1093,2.37344,2.88165,0.0075349,0.0075349,0.0075349
500,6261.82,0.95397,1.21276,1.37597,0.54335,0.41507,0.39883,0.20678,2.09698,2.43225,2.85363,0.00752995,0.00752995,0.00752995
501,6274.18,0.95853,1.25281,1.39559,0.53303,0.4055,0.40164,0.20335,2.08388,2.46244,2.83658,0.007525,0.007525,0.007525
502,6286.62,0.94738,1.23548,1.36634,0.53914,0.40176,0.38321,0.19715,2.08712,2.49934,2.83725,0.00752005,0.00752005,0.00752005
503,6298.98,0.95245,1.24186,1.37551,0.56419,0.36664,0.37667,0.2004,2.07501,2.58175,2.83879,0.0075151,0.0075151,0.0075151
504,6311.37,0.96411,1.25909,1.38569,0.56019,0.36646,0.36382,0.19718,2.07464,2.5839,2.82638,0.00751015,0.00751015,0.00751015
505,6323.89,0.96582,1.24105,1.38378,0.55103,0.35123,0.37548,0.19667,2.04183,2.60583,2.78088,0.0075052,0.0075052,0.0075052
506,6336.21,0.95476,1.21974,1.35899,0.48002,0.38639,0.39176,0.20533,2.04601,2.58223,2.78978,0.00750025,0.00750025,0.00750025
507,6348.75,0.96235,1.27122,1.38931,0.69075,0.33171,0.38661,0.21191,2.0549,2.56107,2.79946,0.0074953,0.0074953,0.0074953
508,6361.27,0.95171,1.25079,1.38504,0.63272,0.34655,0.38173,0.20742,2.05076,2.52848,2.78354,0.00749035,0.00749035,0.00749035
509,6373.73,0.97675,1.24322,1.38773,0.60363,0.34731,0.37967,0.20418,2.06411,2.59983,2.78719,0.0074854,0.0074854,0.0074854
510,6386.13,0.93652,1.21186,1.36774,0.59991,0.34555,0.38173,0.20387,2.03805,2.5582,2.75533,0.00748045,0.00748045,0.00748045
511,6398.46,0.93574,1.19386,1.36069,0.54306,0.35114,0.37906,0.19721,2.0397,2.56929,2.74634,0.0074755,0.0074755,0.0074755
512,6410.73,0.94717,1.25424,1.37663,0.54535,0.36664,0.38949,0.19171,2.04438,2.59747,2.75868,0.00747055,0.00747055,0.00747055
513,6423.27,0.95302,1.2314,1.37215,0.63527,0.33571,0.40011,0.20516,2.04726,2.61818,2.76567,0.0074656,0.0074656,0.0074656
514,6435.6,0.94414,1.18446,1.35549,0.62841,0.3502,0.38025,0.19574,2.07132,2.59701,2.77662,0.00746065,0.00746065,0.00746065
515,6448.06,0.97596,1.25876,1.40044,0.56567,0.35515,0.38162,0.1984,2.06097,2.68689,2.75686,0.0074557,0.0074557,0.0074557
516,6460.58,0.95326,1.24445,1.37812,0.60461,0.34388,0.39909,0.20699,2.06857,2.7458,2.77834,0.00745075,0.00745075,0.00745075
517,6472.93,0.928,1.21387,1.36703,0.5707,0.37143,0.41026,0.20475,2.08497,2.75268,2.79592,0.0074458,0.0074458,0.0074458
518,6485.23,0.92648,1.19639,1.35511,0.68651,0.33955,0.41633,0.20923,2.11264,2.71388,2.83669,0.00744085,0.00744085,0.00744085
519,6497.74,0.9448,1.21194,1.35394,0.59641,0.34868,0.40378,0.19728,2.10748,2.76399,2.83385,0.0074359,0.0074359,0.0074359
520,6510.01,0.93954,1.21492,1.3656,0.70358,0.33143,0.41028,0.2037,2.07625,2.82514,2.823,0.00743095,0.00743095,0.00743095
521,6522.45,0.94024,1.20105,1.3655,0.65956,0.34722,0.41965,0.20227,2.07485,2.75484,2.82304,0.007426,0.007426,0.007426
522,6534.87,0.9391,1.22578,1.36807,0.62467,0.37771,0.43164,0.21225,2.07752,2.67746,2.81213,0.00742105,0.00742105,0.00742105
523,6547.47,0.93765,1.20921,1.36402,0.57979,0.42128,0.43627,0.21743,2.09037,2.70703,2.82506,0.0074161,0.0074161,0.0074161
524,6559.88,0.92094,1.1926,1.34896,0.60635,0.40158,0.43114,0.21273,2.07128,2.68847,2.8253,0.00741115,0.00741115,0.00741115
525,6572.26,0.95421,1.2162,1.38408,0.64346,0.39008,0.43369,0.21415,2.12122,2.64954,2.89946,0.0074062,0.0074062,0.0074062
526,6584.82,0.92977,1.19304,1.3476,0.60945,0.39008,0.43462,0.22193,2.12564,2.62839,2.90162,0.00740125,0.00740125,0.00740125
527,6597.37,0.92476,1.19588,1.35686,0.65218,0.367,0.42813,0.2209,2.11551,2.64935,2.87431,0.0073963,0.0073963,0.0073963
528,6609.74,0.93713,1.20033,1.35829,0.65233,0.37083,0.42626,0.2245,2.10777,2.68921,2.86845,0.00739135,0.00739135,0.00739135
529,6622.21,0.90817,1.17971,1.34479,0.52219,0.43019,0.43429,0.21467,2.13481,2.70324,2.90982,0.0073864,0.0073864,0.0073864
530,6634.5,0.93111,1.17669,1.35446,0.50812,0.43868,0.41806,0.21236,2.15548,2.75349,2.92895,0.00738145,0.00738145,0.00738145
531,6646.93,0.92598,1.19174,1.359,0.60069,0.37284,0.42104,0.21661,2.14893,2.72972,2.90447,0.0073765,0.0073765,0.0073765
532,6659.35,0.93537,1.19482,1.37327,0.57734,0.39465,0.41228,0.20933,2.15277,2.71263,2.90943,0.00737155,0.00737155,0.00737155
533,6671.78,0.89925,1.17157,1.32205,0.57492,0.3636,0.41348,0.21313,2.19294,2.68924,2.95737,0.0073666,0.0073666,0.0073666
534,6684,0.93663,1.23233,1.36262,0.62845,0.34354,0.41024,0.20604,2.18448,2.66616,2.96149,0.00736165,0.00736165,0.00736165
535,6696.46,0.91101,1.1822,1.33863,0.68576,0.32157,0.41241,0.21064,2.17454,2.66052,2.95562,0.0073567,0.0073567,0.0073567
536,6708.92,0.93783,1.18629,1.36459,0.69109,0.32583,0.4132,0.21068,2.16483,2.65503,2.95141,0.00735175,0.00735175,0.00735175
537,6721.37,0.91953,1.17578,1.34262,0.5997,0.36317,0.41387,0.20697,2.12036,2.66106,2.90627,0.0073468,0.0073468,0.0073468
538,6733.84,0.91549,1.16795,1.33935,0.47125,0.42164,0.41584,0.2071,2.11682,2.65437,2.90854,0.00734185,0.00734185,0.00734185
539,6746.2,0.90282,1.13154,1.32989,0.63296,0.35934,0.41066,0.21136,2.12276,2.66273,2.91772,0.0073369,0.0073369,0.0073369
540,6758.58,0.93141,1.20651,1.35882,0.42515,0.44124,0.39477,0.20654,2.14017,2.65757,2.9397,0.00733195,0.00733195,0.00733195
541,6770.92,0.91876,1.19606,1.34552,0.58686,0.32396,0.39972,0.20785,2.13331,2.63285,2.90907,0.007327,0.007327,0.007327
542,6783.27,0.91041,1.13571,1.33646,0.40018,0.42164,0.39919,0.20963,2.13355,2.64113,2.88999,0.00732205,0.00732205,0.00732205
543,6795.86,0.9247,1.18065,1.35321,0.59054,0.35524,0.41022,0.20602,2.13046,2.61095,2.89636,0.0073171,0.0073171,0.0073171
544,6808.4,0.88958,1.14538,1.3207,0.58911,0.3581,0.41111,0.20544,2.10687,2.59795,2.85965,0.00731215,0.00731215,0.00731215
545,6820.78,0.90364,1.17085,1.33387,0.50051,0.40586,0.40481,0.20362,2.1172,2.59207,2.87555,0.0073072,0.0073072,0.0073072
546,6833.11,0.89794,1.14012,1.32496,0.56787,0.3629,0.3913,0.19385,2.12705,2.60074,2.90877,0.00730225,0.00730225,0.00730225
547,6845.57,0.91932,1.16706,1.34464,0.49989,0.38616,0.391,0.19619,2.12094,2.5709,2.91142,0.0072973,0.0072973,0.0072973
548,6858.06,0.91937,1.11758,1.33604,0.50805,0.39391,0.39554,0.19857,2.11024,2.53974,2.90589,0.00729235,0.00729235,0.00729235
549,6870.57,0.92371,1.1549,1.35129,0.52131,0.40176,0.39734,0.20141,2.09244,2.52214,2.89129,0.0072874,0.0072874,0.0072874
550,6883.04,0.90189,1.14986,1.33095,0.53262,0.39589,0.39559,0.20016,2.09785,2.54384,2.89441,0.00728245,0.00728245,0.00728245
551,6895.44,0.90182,1.14067,1.33798,0.54391,0.38634,0.39869,0.20983,2.09947,2.52703,2.89658,0.0072775,0.0072775,0.0072775
552,6907.89,0.92049,1.21292,1.3565,0.56963,0.37859,0.40203,0.20926,2.07572,2.53314,2.86648,0.00727255,0.00727255,0.00727255
553,6920.16,0.90769,1.16509,1.33827,0.569,0.39035,0.40809,0.21243,2.07552,2.50085,2.86793,0.0072676,0.0072676,0.0072676
554,6932.53,0.91486,1.18647,1.34487,0.58293,0.37587,0.4099,0.22057,2.08712,2.47703,2.90921,0.00726265,0.00726265,0.00726265
555,6944.82,0.9239,1.15977,1.34914,0.58515,0.37847,0.41443,0.22744,2.08831,2.4847,2.9278,0.0072577,0.0072577,0.0072577
